Model,scenario,region,landType,riverBasin,Variable,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,series,run,model_run_date,script_run_date,comments
GCAM,REF,Canada,UrbanLand,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-9.12E-06,-1.12E-05,-1.30E-05,-1.47E-05,-1.63E-05,-1.77E-05,-1.41E-05,-1.29E-05,-1.17E-05,-1.07E-05,-9.76E-06,-8.89E-06,-8.11E-06,-7.39E-06,-6.74E-06,-6.15E-06,-5.60E-06,-5.11E-06,-4.66E-06,-4.25E-06,-3.87E-06,-3.53E-06,-3.22E-06,-2.93E-06,-2.67E-06,-2.44E-06,-2.22E-06,-2.03E-06,-1.85E-06,-1.69E-06,-1.54E-06,-1.40E-06,-1.28E-06,-1.16E-06,-1.06E-06,-9.68E-07,-8.82E-07,-8.05E-07,-7.33E-07,-6.69E-07,-6.10E-07,-5.56E-07,-5.07E-07,-4.62E-07,-4.21E-07,-3.84E-07,-3.50E-07,-3.19E-07,-2.91E-07,-2.65E-07,-2.42E-07,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,Wheat,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.578394811,0.425957232,0.327965131,0.238622955,0.157168227,0.08290379,0.064706192,0.032123896,0.002417757,-0.024665771,-0.049358983,-0.065538595,-0.082336309,-0.097650886,-0.111613446,-0.124343547,-0.126832592,-0.132047088,-0.136801206,-0.141135815,-0.14508756,-0.15426064,-0.160825638,-0.166811388,-0.172268488,-0.177244001,-0.17130063,-0.169267364,-0.167413482,-0.165723378,-0.1641824,-0.156961283,-0.152257136,-0.147967954,-0.144057474,-0.140492143,-0.129993519,-0.122762386,-0.116169673,-0.11015927,-0.10467912,-0.123341125,-0.132713986,-0.141259681,-0.149050534,-0.156154054,-0.157844883,-0.160932474,-0.163747319,-0.166313739,-0.168653525,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,biomassGrass,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,biomassTree,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Corn,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-25.10625333,-21.30791667,-19.54716133,-18.01436267,-16.67995267,-15.51830133,-15.42845333,-15.07610133,-14.76939933,-14.50237067,-14.269926,-12.69126833,-11.74107367,-10.913892,-10.19380267,-9.566927333,-8.598296667,-7.886145667,-7.266222333,-6.726511,-6.256679733,-6.280024667,-6.161421567,-6.058146233,-5.968241767,-5.890000967,-5.5070587,-5.269078467,-5.0619041,-4.8815481,-4.724537033,-4.507585867,-4.345704,-4.204783733,-4.082100367,-3.9752966,-3.657880967,-3.449101333,-3.2673432,-3.109112747,-2.971365797,-3.716939967,-4.096492033,-4.4269115,-4.714556733,-4.964970633,-5.2202029,-5.431008733,-5.614528333,-5.774296,-5.91338,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,FiberCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.000464845,0.000416355,0.000386944,0.000361341,0.000339052,0.000319648,0.000266911,0.000224899,0.000188326,0.000156487,0.00012877,0.000102455,7.98E-05,6.00E-05,4.29E-05,2.79E-05,1.58E-05,5.08E-06,-4.22E-06,-1.23E-05,-1.94E-05,-2.32E-05,-2.68E-05,-2.99E-05,-3.26E-05,-3.50E-05,-3.39E-05,-3.33E-05,-3.28E-05,-3.23E-05,-3.19E-05,-3.02E-05,-2.89E-05,-2.77E-05,-2.67E-05,-2.58E-05,-2.39E-05,-2.23E-05,-2.09E-05,-1.97E-05,-1.87E-05,-2.61E-05,-3.16E-05,-3.64E-05,-4.06E-05,-4.42E-05,-4.78E-05,-5.09E-05,-5.36E-05,-5.59E-05,-5.79E-05,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,FodderGrass,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,3.733632467,3.453306267,3.3947672,3.343805667,3.2994456,3.2608202,1.872227133,1.015468667,0.269620523,-0.379681023,-0.944928637,-1.4110657,-1.823601267,-2.1827399,-2.4953808,-2.7675549,-3.0140616,-3.226173133,-3.4108316,-3.571580833,-3.711522467,-3.785555033,-3.8624289,-3.929343733,-3.987597167,-4.038313767,-4.056406933,-4.0789287,-4.098539133,-4.1156038,-4.130467,-4.061758433,-4.023160533,-3.989561033,-3.9603047,-3.934843,-3.881921267,-3.8438411,-3.810687467,-3.781831533,-3.7567123,-3.763533767,-3.762014667,-3.760691733,-3.759546267,-3.758542333,-3.724195933,-3.7029971,-3.684538367,-3.6684725,-3.6544849,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,FodderHerb,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,23.58565,19.527178,17.60671733,15.93487867,14.479388,13.21240067,9.083063,6.255923667,3.794760933,1.652191493,-0.213020133,-1.645670033,-2.941489393,-4.069566233,-5.051618367,-5.906549733,-6.786088467,-7.517826067,-8.154815533,-8.709318933,-9.192074833,-9.861925333,-10.380821,-10.832514,-11.22575667,-11.56808033,-11.20151633,-11.05138833,-10.92066067,-10.80690967,-10.707851,-10.613064,-10.53274933,-10.46283333,-10.401974,-10.34897233,-10.024058,-9.811944633,-9.627275167,-9.466495133,-9.3265546,-9.514951967,-9.600020467,-9.674049367,-9.738536867,-9.794626233,-9.7817555,-9.786240567,-9.790125767,-9.793533933,-9.796458467,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Forest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.272691467,-0.507360333,-0.894234,-1.248052667,-1.572369333,-1.870278667,-0.710501,-0.836293333,-0.954884333,-1.066754333,-1.172339667,-1.389377,-1.476449333,-1.558762333,-1.636583667,-1.710166333,-1.833293,-1.896803333,-1.956845,-2.013605,-2.067259333,-1.964658667,-1.980051333,-1.995638333,-2.011258333,-2.026779333,-2.258916,-2.238177333,-2.219836667,-2.203564,-2.189080667,-2.254791,-2.226884,-2.201422667,-2.178128333,-2.156755333,-2.297328,-2.265325333,-2.235706,-2.208228,-2.182693333,-1.939113,-1.861236667,-1.789656,-1.723722,-1.662873667,-1.708670333,-1.624014333,-1.545742,-1.473241,-1.405972333,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Grassland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-53.4314,-51.9981,-51.10343333,-50.5054,-50.07383333,-49.74016667,-43.04116667,-36.97943333,-31.46286,-26.60456333,-22.40062,-18.91373,-15.87780333,-13.29104333,-11.08675333,-9.20634,-7.66095,-6.306556667,-5.145323333,-4.147953333,-3.289847,-2.417657,-1.734568,-1.144128333,-0.633262667,-0.190861,0.038260567,0.318431667,0.561381333,0.772174333,0.955159333,1.058955333,1.178331,1.282039,1.372169333,1.450515,1.401942667,1.421625333,1.438708333,1.453543667,1.466439333,1.684829667,1.764807,1.834429667,1.895036,1.947788333,1.937565667,1.958506,1.976729333,1.992591333,2.006396333,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,MiscCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.150099107,-0.216493933,-0.2701006,-0.316767733,-0.357392933,-0.392760133,-0.343026567,-0.304646833,-0.2712347,-0.242148867,-0.21682749,-0.17366041,-0.13755016,-0.106114983,-0.078748492,-0.054925053,-0.033927205,-0.015631466,0.0002959,0.014161473,0.026232177,-0.042381053,-0.097124024,-0.144780643,-0.186268097,-0.22238513,-0.240098467,-0.256519523,-0.270815013,-0.283259827,-0.294094423,-0.29202107,-0.290906477,-0.289935837,-0.289091147,-0.288355723,-0.284080427,-0.280595663,-0.277561973,-0.274921093,-0.272622057,-0.26471599,-0.258123433,-0.252383633,-0.24738736,-0.243037337,-0.236020253,-0.230224097,-0.22517759,-0.22078408,-0.216960077,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,OilCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,1.931025873,1.953095247,1.997159413,2.035523747,2.068921507,2.097995827,1.284081077,0.6687531,0.133077377,-0.333254398,-0.73922127,-0.70293824,-0.71462578,-0.72479854,-0.733654797,-0.741361863,-0.744048052,-0.746839804,-0.749270071,-0.751383424,-0.753226074,-0.724515169,-0.702898042,-0.684078952,-0.667695787,-0.653433561,-0.612067064,-0.579278308,-0.550730044,-0.525879409,-0.504243696,-0.470059737,-0.441999507,-0.417575231,-0.396310545,-0.377799125,-0.347469364,-0.322648957,-0.301041851,-0.282231554,-0.265856371,-0.30178625,-0.327505882,-0.349896276,-0.369387942,-0.386356784,-0.387796413,-0.390533139,-0.392916205,-0.394990578,-0.396796345,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,OtherArableLand,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,96.58623333,97.16703333,97.3676,97.54213333,97.6943,97.82666667,82.25433333,72.4878,63.98553333,56.584,50.14056667,44.29113333,39.25716667,34.87465667,31.05949,27.73818667,24.71857667,22.12085333,19.85936333,17.89065667,16.17678333,14.83577333,13.63189667,12.58385333,11.67147667,10.87716667,9.955073333,9.208063333,8.557743333,7.99161,7.498773333,6.983533333,6.555816667,6.18343,5.859296667,5.577073333,5.176636667,4.865373333,4.594443333,4.358566667,4.153233333,4.215016667,4.21069,4.206913333,4.20365,4.20079,4.118913333,4.06681,4.021453333,3.982,3.947606667,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,OtherGrain,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,17.74938733,13.78080733,10.788294,8.1832058,5.9152918,3.940979533,3.502533833,2.953059633,2.4747129,2.058289567,1.695771367,1.358494133,1.067609033,0.814382397,0.59393411,0.402021877,0.238939177,0.096516713,-0.027469728,-0.135405479,-0.229369433,-0.416060663,-0.564777987,-0.694245321,-0.806956267,-0.905073462,-0.929929891,-0.959425317,-0.985100673,-1.007453627,-1.02691391,-0.992986537,-0.970053957,-0.95009145,-0.932711377,-0.917582087,-0.886279387,-0.861506507,-0.83993987,-0.821168187,-0.804823213,-0.87473309,-0.92440293,-0.967649393,-1.005294657,-1.038067287,-1.065670503,-1.089829803,-1.110862793,-1.12917266,-1.14511221,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Pasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.238231767,-0.917165333,-1.473794667,-1.940667667,-2.338277333,-2.680219667,-2.489025,-2.274224333,-2.068865333,-1.886067333,-1.729211,-1.597222,-1.487288,-1.396138333,-1.320638,-1.258022333,-1.207327,-1.165219,-1.130059333,-1.100561,-1.075697333,-1.047002,-1.021720333,-0.999753333,-0.980811333,-0.964538667,-0.948962667,-0.935421667,-0.923717667,-0.913627,-0.904933333,-0.886790667,-0.870019333,-0.855070333,-0.842006,-0.830709,-0.817846333,-0.806461333,-0.796539333,-0.787966667,-0.780593,-0.776479,-0.773193667,-0.770480333,-0.768185,-0.766216,-0.759432667,-0.753030667,-0.747263,-0.742195667,-0.737799333,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,ProtectedGrassland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-4.815286667,-4.686146667,-4.605516667,-4.551616667,-4.512713333,-4.482646667,-3.94856,-3.427739333,-2.952733667,-2.534095667,-2.171825333,-1.861339333,-1.596466667,-1.370878667,-1.178741667,-1.014918667,-0.875017,-0.755322333,-0.652729,-0.564633667,-0.488854667,-0.423573333,-0.367253333,-0.3186095,-0.276545867,-0.2401388,-0.2086018,-0.181263867,-0.157551533,-0.136972733,-0.1191058,-0.103586633,-0.090102467,-0.078383433,-0.0681956,-0.0593373,-0.051633633,-0.044933167,-0.039104267,-0.034032973,-0.029620653,-0.02578125,-0.022440147,-0.019532517,-0.017002003,-0.014799583,-0.012882687,-0.01121417,-0.009761913,-0.008497757,-0.00739739,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,ProtectedShrubland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.102667033,-0.0977262,-0.093359567,-0.089496367,-0.086075,-0.0830412,-0.074413533,-0.0667755,-0.060006467,-0.054000467,-0.0486651,-0.043920067,-0.0396946,-0.035927283,-0.032563703,-0.02955667,-0.026864677,-0.02445146,-0.02228501,-0.020337387,-0.018583987,-0.017003103,-0.01557578,-0.014285223,-0.01311662,-0.01205699,-0.01109482,-0.01021988,-0.009423223,-0.008696857,-0.008033703,-0.007427457,-0.00687258,-0.006364087,-0.005897577,-0.005469053,-0.005074997,-0.00471229,-0.004378073,-0.004069817,-0.00378521,-0.003522266,-0.003279082,-0.003054011,-0.002845535,-0.002652298,-0.002473064,-0.002306704,-0.002152205,-0.002008637,-0.001875152,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,ProtectedUnmanagedForest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-1.338835667,-1.230672667,-1.163033667,-1.099321667,-1.039192,-0.982344,-0.969089,-0.921305,-0.875761333,-0.832329667,-0.790903667,-0.751377,-0.713665333,-0.677684333,-0.643357,-0.610613667,-0.579384667,-0.549611333,-0.521231333,-0.494186,-0.468427667,-0.443897667,-0.420548333,-0.398332,-0.377197333,-0.357101433,-0.338001033,-0.319852133,-0.302614033,-0.2862464,-0.270710367,-0.255969267,-0.241986067,-0.228726667,-0.216156967,-0.2042447,-0.1929587,-0.1822689,-0.1721467,-0.162564233,-0.153494733,-0.144913267,-0.1367949,-0.129116167,-0.121855433,-0.1149907,-0.1085018,-0.1023693,-0.0965745,-0.0910998,-0.085928333,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,ProtectedUnmanagedPasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-3.654475,-3.483344333,-3.292501667,-3.109120667,-2.944249,-2.800999667,-2.446788667,-2.10881,-1.805019333,-1.540275,-1.313315667,-1.120394,-0.957018333,-0.818796,-0.701770667,-0.602525,-0.518184333,-0.446336,-0.384985333,-0.3324838,-0.287457867,-0.248769033,-0.215468,-0.186760567,-0.1619794,-0.140562767,-0.122034,-0.105990133,-0.092086867,-0.080030867,-0.0695706,-0.0604901,-0.052604567,-0.045754133,-0.039800933,-0.03462646,-0.03012746,-0.0262152,-0.022812533,-0.01985269,-0.017277773,-0.015037477,-0.01308813,-0.011391857,-0.009915693,-0.008630967,-0.00751289,-0.00653972,-0.00569272,-0.004955463,-0.004313723,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Rapeseed,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-1.075779907,-1.149716407,-1.200609813,-1.24491356,-1.283483813,-1.317057867,-1.17400492,-1.07039823,-0.980205857,-0.901681843,-0.833325533,-0.738730337,-0.660641777,-0.592661593,-0.533481337,-0.481961806,-0.435090887,-0.394533561,-0.359225816,-0.32848856,-0.301730565,-0.279591418,-0.26017823,-0.24327853,-0.228565814,-0.215757846,-0.203057125,-0.192188803,-0.182727413,-0.174491273,-0.167320681,-0.162405617,-0.157965683,-0.154100199,-0.150735658,-0.147806219,-0.140535424,-0.134779187,-0.129768089,-0.125405632,-0.121608047,-0.133722519,-0.142395422,-0.149945759,-0.156518578,-0.162240852,-0.165414905,-0.168398116,-0.170995165,-0.173255874,-0.175223946,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,RootTuber,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.030094746,0.024305365,0.0213114,0.018704987,0.016435995,0.014460644,0.008796528,0.005198132,0.002065545,-0.00066153,-0.00303559,-0.005049129,-0.006820011,-0.008361682,-0.009703745,-0.010872107,-0.01156936,-0.012284983,-0.012907943,-0.013450268,-0.013922374,-0.014378533,-0.014759829,-0.015091791,-0.015380765,-0.015632313,-0.015286187,-0.015175787,-0.015079691,-0.014996029,-0.014923194,-0.014427886,-0.014142608,-0.013894254,-0.013678071,-0.013489843,-0.01310423,-0.012844066,-0.012617561,-0.012420397,-0.012248738,-0.011734151,-0.011409005,-0.011125997,-0.01087958,-0.010665082,-0.010349206,-0.010117974,-0.009916664,-0.009741427,-0.009588864,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Shrubland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-1.139207667,-1.084387333,-1.035932333,-0.993069,-0.955100667,-0.921437,-0.617345667,-0.465549333,-0.332024367,-0.214487533,-0.1109449,-0.050588267,0.020056007,0.0825671,0.137937067,0.187033367,0.214542167,0.248142033,0.278131333,0.3049321,0.3289143,0.385249333,0.415613,0.442585,0.466572333,0.487934333,0.466411,0.470536,0.474514333,0.478346,0.48202,0.471027333,0.469795333,0.469003333,0.468578,0.468453333,0.437811,0.428406,0.42042,0.413658667,0.407946,0.457805333,0.471042,0.482709333,0.493001667,0.502091333,0.495304333,0.497731667,0.49995,0.501981333,0.503840333,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Soybean,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-17.264566,-17.599384,-17.837028,-18.04388667,-18.224008,-18.38083133,-17.65530067,-17.16948933,-16.74655033,-16.37836567,-16.05781467,-15.80119933,-15.574295,-15.376746,-15.204761,-15.05508767,-14.50375667,-14.09023,-13.73025133,-13.416887,-13.144032,-12.894453,-12.68222083,-12.49749417,-12.33665327,-12.19664637,-11.76270077,-11.43340953,-11.14675173,-10.8971808,-10.67993153,-10.28157764,-9.967233247,-9.69361019,-9.455369,-9.248004333,-8.625714533,-8.1526478,-7.74078899,-7.3822562,-7.070144657,-7.007300557,-6.911213467,-6.8275427,-6.754734433,-6.691367833,-6.362450967,-6.119108967,-5.9072508,-5.7228413,-5.562279433,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,SugarCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.1861541,0.128958867,0.109038893,0.091697833,0.076601433,0.06345922,0.073584683,0.074297263,0.074917627,0.075457653,0.075927793,0.079984337,0.082145763,0.08402746,0.085665507,0.087091473,0.090194353,0.092197087,0.093940477,0.095457927,0.096779357,0.024429658,-0.010952671,-0.041754827,-0.068569637,-0.091913287,-0.106355223,-0.12113552,-0.134002477,-0.145203703,-0.154955167,-0.16427246,-0.172072597,-0.178862603,-0.184773967,-0.189920133,-0.19344072,-0.196865313,-0.199847083,-0.202443083,-0.20470219,-0.17685701,-0.16381299,-0.152457617,-0.14257199,-0.133966287,-0.12434334,-0.11676819,-0.11017347,-0.104432167,-0.099434573,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Tundra,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.026284133,-0.048030767,-0.065384,-0.080532467,-0.0937607,-0.105314367,-0.092219233,-0.080793167,-0.070820933,-0.062115167,-0.054513433,-0.0478731,-0.042071333,-0.036999967,-0.032565317,-0.028686167,-0.025291347,-0.022319037,-0.019715263,-0.017433203,-0.0154319,-0.01367575,-0.01213377,-0.010778827,-0.009587417,-0.008538933,-0.00761552,-0.00680152,-0.006083293,-0.00544896,-0.004888143,-0.004391823,-0.003952043,-0.003561936,-0.003215458,-0.002907337,-0.002632964,-0.002388313,-0.002169856,-0.001974507,-0.001799567,-0.001642663,-0.001501716,-0.001374912,-0.001260648,-0.001157519,-0.00106429,-0.000979876,-0.00090332,-0.000833778,-0.00077051,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,UnmanagedForest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-8.27134,-8.03363,-7.787193333,-7.534413333,-7.27749,-7.018256667,-6.758363333,-6.499313333,-6.24228,-5.9884,-5.738553333,-5.49351,-5.25393,-5.02029,-4.79303,-4.57248,-4.35886,-4.152353333,-3.95307,-3.761046667,-3.576298,-3.398802,-3.228470667,-3.065212333,-2.908898667,-2.759386667,-2.616511333,-2.480100333,-2.349963,-2.225905,-2.107732,-1.995231333,-1.888205,-1.786440333,-1.689735667,-1.597885667,-1.510688667,-1.427946667,-1.349465333,-1.275057667,-1.204533,-1.137719,-1.074436,-1.014519,-0.957806667,-0.904145,-0.853376333,-0.805361333,-0.759964333,-0.717046,-0.676481667,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,UnmanagedPasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-40.55076667,-38.6518,-36.53415333,-34.4993,-32.66989,-31.08031667,-13.85523333,-6.269156667,0.440187,6.280853333,11.32263,13.10547333,16.09655667,18.65409333,20.84261667,22.71782333,22.95967667,23.95352667,24.80533,25.53679333,26.16606667,28.35323333,29.28900333,30.10054667,30.80476667,31.41611,29.34730333,29.06922333,28.82645333,28.61466667,28.42986667,27.28286,26.86203667,26.49551667,26.17633333,25.89836333,23.89959,23.18921,22.57079,22.03241333,21.56366667,23.79336667,24.18826667,24.53201667,24.83125333,25.09177,24.38322333,24.31465667,24.25496333,24.20300667,24.15779667,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,UrbanLand,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-1.094921667,-1.10605,-1.111546333,-1.116331333,-1.120493,-1.124119333,-0.906506333,-0.789158333,-0.687001333,-0.59807,-0.520652,-0.453251333,-0.394581,-0.3435014,-0.299035367,-0.260325267,-0.2266264,-0.197289767,-0.1717507,-0.1495175,-0.130162633,-0.1133132,-0.0986447,-0.085875533,-0.074758933,-0.0650815,-0.0566566,-0.049322533,-0.042937767,-0.037379467,-0.032540677,-0.0283283,-0.02466123,-0.021468847,-0.018689697,-0.01627032,-0.01416415,-0.012330597,-0.010734423,-0.009344867,-0.00813516,-0.007082093,-0.006165317,-0.005367193,-0.004672433,-0.00406758,-0.003541039,-0.003082651,-0.002683604,-0.002336213,-0.002033794,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,USA,Wheat,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,12.47026367,14.12811253,15.1947444,16.12334973,16.9316708,17.6354222,14.00533933,11.42488563,9.178421633,7.222799467,5.520304167,4.034648933,2.742432367,1.617488033,0.638166833,-0.214378267,-0.6889531,-1.1384428,-1.529745067,-1.870397833,-2.166947567,-2.9193461,-3.503570444,-4.012180627,-4.454939133,-4.84037807,-4.77814623,-4.778782433,-4.779300717,-4.779800227,-4.780208253,-4.604806103,-4.4761849,-4.364244537,-4.266764773,-4.181914147,-3.886227987,-3.659301653,-3.46175346,-3.28977594,-3.140063117,-3.62657185,-3.963654345,-4.257102106,-4.512557903,-4.734953263,-4.727499773,-4.74868955,-4.767148283,-4.783214663,-4.79719493,89,SG20_30cm_Q3,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,biomassGrass,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0,0,0,0,0,0,-0.067759263,-0.131066979,-0.189279415,-0.242367035,-0.290586235,-0.315633682,-0.337801111,-0.357664736,-0.375599777,-0.391867019,-0.41300414,-0.432391286,-0.450105858,-0.466259733,-0.480974685,-0.491028432,-0.500105054,-0.508342093,-0.515838948,-0.522672645,-0.50124137,-0.481117385,-0.462584554,-0.445687242,-0.43035612,-0.419457311,-0.40968674,-0.400883757,-0.392925489,-0.385715105,-0.378994019,-0.372886574,-0.367332617,-0.362278595,-0.357678661,-0.348428152,-0.339883723,-0.332059676,-0.324927032,-0.318439575,-0.307444956,-0.297321841,-0.288070593,-0.279648296,-0.271993695,90,GCAM_100cm_Moirai_Veg,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,biomassTree,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0,0,0,0,0,0,-0.009112299,-0.01762613,-0.025454752,-0.032594209,-0.039078908,-0.042705999,-0.045928742,-0.048822292,-0.051436934,-0.053808688,-0.05712933,-0.060178692,-0.062965576,-0.06550638,-0.0678197,-0.069434023,-0.070891177,-0.072213279,-0.073415733,-0.074511634,-0.070826365,-0.067365433,-0.064177579,-0.06127087,-0.058633275,-0.056548912,-0.054671858,-0.052976878,-0.051443066,-0.050052925,-0.048726018,-0.047519456,-0.046422162,-0.045424084,-0.044515943,-0.043167907,-0.041928185,-0.040794906,-0.039762202,-0.038822552,-0.037391253,-0.036075053,-0.034872486,-0.033777463,-0.03278184,90,GCAM_100cm_Moirai_Veg,2023_03_23,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,Corn,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.001085496,-0.001234744,-0.001295133,-0.001350183,-0.001400385,-0.001446143,-0.001259476,-0.001198364,-0.001142644,-0.001091847,-0.001045531,-0.001100147,-0.001103698,-0.00110693,-0.00110988,-0.001112568,-0.001088453,-0.001079153,-0.001070677,-0.001062946,-0.0010559,-0.001063729,-0.00106407,-0.00106438,-0.001064665,-0.00106492,-0.001040456,-0.001029946,-0.001020359,-0.001011622,-0.001003656,-0.001003708,-0.001000262,-0.00099712,-0.000994256,-0.000991644,-0.000975242,-0.000966982,-0.000959452,-0.000952587,-0.000946329,-0.000956673,-0.000958418,-0.000960011,-0.000961462,-0.000962786,-0.000979118,-0.000986783,-0.000993772,-0.001000146,-0.001005958,90,GCAM_100cm_Moirai_Veg,2023_03_23,2023_03_23,GCAM 5.1.2
